n_scales,p_min,flag,delta_med,delta_cv,pi_hat,z_hat,delta_at_pmin,pi_true_max,detectable,abstain,model,tau_obs,anchor,dist
3,0.0002,True,0.0093148970621005,1.332062274431825,0.4892689010068033,0,0.2475384785303563,0.139,True,False,gated,0.005,0.7148953974895398,0.2148953974895397
3,0.0002,True,0.0117006188590046,1.266362786853218,0.7316190297599503,0,0.2413050511747035,0.142,True,False,gated,0.005,0.7189121338912134,0.2189121338912134
3,0.0002,True,0.0065045345733777,1.3101726047560562,0.4777119238169103,1,0.2449096166324677,0.136,True,False,gated,0.005,0.7229288702928871,0.2229288702928871
3,0.0002,True,0.0052488158895058,1.3551663721002358,0.5454206758081472,0,0.2437054330279235,0.14,True,False,gated,0.005,0.7269456066945608,0.2269456066945607
3,0.0002,True,0.1223150797480417,0.97351885651909,0.6814843514871043,0,0.2413911163203701,0.1119999999999999,True,False,gated,0.005,0.7309623430962344,0.2309623430962344
3,0.0002,True,0.0079118819395565,1.2992162490946195,0.8890003162784151,0,0.2425475193203838,0.121,True,False,gated,0.005,0.734979079497908,0.2349790794979079
3,0.0002,True,0.0053193274287358,1.3451514721975502,0.5278266296015772,0,0.2442158097317678,0.1119999999999999,True,False,gated,0.005,0.7389958158995816,0.2389958158995816
3,0.0002,True,0.0046009973098052,1.3573261759747497,0.4953481677761667,1,0.2431748852021887,0.1149999999999999,True,False,gated,0.005,0.7430125523012553,0.2430125523012553
3,0.0002,True,0.0099353583344801,1.3151140313566203,0.5003401966274394,0,0.2428123898750073,0.0859999999999999,True,False,gated,0.005,0.747029288702929,0.2470292887029289
3,0.0002,True,0.011270204856846,1.3002948269166987,0.5012222094450758,0,0.2439687979533553,0.1079999999999999,True,False,gated,0.005,0.7510460251046026,0.2510460251046026
3,0.0002,True,0.0102989722569218,1.3026540969298193,0.4931933096386928,0,0.2406859216385753,0.1059999999999999,True,False,gated,0.005,0.7550627615062763,0.2550627615062762
3,0.0002,True,0.0115037196087616,1.255635903400055,0.4955094462121494,1,0.2433894052352608,0.0829999999999999,True,False,gated,0.005,0.7590794979079498,0.2590794979079498
3,0.0002,True,0.0054573950343317,1.3541158558287116,0.6351709168094684,0,0.2414295941360166,0.0969999999999999,True,False,gated,0.005,0.7630962343096235,0.2630962343096235
3,0.0002,True,0.0072358877179712,1.2935902169877085,0.8582270715310929,0,0.2381646001593512,0.0839999999999999,True,False,gated,0.005,0.7671129707112971,0.2671129707112971
3,0.0002,True,0.0021390685357664,1.3879808489865593,0.5513429309678234,0,0.2378753594991709,0.0829999999999999,True,False,gated,0.005,0.7711297071129708,0.2711297071129708
3,0.0002,True,0.0051710083175153,1.3392514091455516,0.4415861950602248,1,0.2380421372246221,0.0969999999999999,True,False,gated,0.005,0.7751464435146445,0.2751464435146444
3,0.0002,True,0.0112035537618687,1.2652561525559092,0.6965306457739014,0,0.2398037690842517,0.0779999999999999,True,False,gated,0.005,0.7791631799163181,0.2791631799163181
3,0.0004,True,0.0062961025273307,1.3552946847461294,0.6174981934751212,1,0.2367460270956371,0.0719999999999999,True,False,gated,0.005,0.7831799163179917,0.2831799163179916
3,0.0004,True,0.008880009119232,1.3031022297087484,0.4951135087716911,1,0.2394927854051794,0.0769999999999999,True,False,gated,0.005,0.7871966527196653,0.2871966527196653
3,0.0002,True,0.0027510780644415,1.3792216021080372,0.521675936389128,0,0.2400656097820224,0.0849999999999999,True,False,gated,0.005,0.791213389121339,0.291213389121339
3,0.0004,True,0.013658852077551,1.247787883834688,0.5906299353968975,1,0.2368470122157513,0.0699999999999999,True,False,gated,0.005,0.7952301255230126,0.2952301255230126
3,0.0004,True,0.0117033702327914,1.2673112170767715,0.6349165009039168,1,0.2362146953566917,0.0639999999999999,True,False,gated,0.005,0.7992468619246863,0.2992468619246863
3,0.0004,True,0.0119067320937592,1.2683864461029108,0.492210382090887,1,0.2351122649234567,0.0689999999999999,True,False,gated,0.005,0.8032635983263599,0.3032635983263598
3,0.0126,True,0.0031438846266755,1.37202937281369,0.4872083405989478,0,0.2365368719291024,0.056,True,False,gated,0.005,0.8072803347280335,0.3072803347280335
3,0.0054,True,0.0108168514675855,1.2909056138992672,0.5262431770140116,0,0.2359291744248368,0.06,True,False,gated,0.005,0.8112970711297072,0.3112970711297071
3,0.0038,True,0.0127780709347724,1.2625684045255272,0.5409637215815825,0,0.2370853819518129,0.0639999999999999,True,False,gated,0.005,0.8153138075313808,0.3153138075313808
3,0.001,True,0.0133216669958964,1.2427973351934891,0.5285501078666888,0,0.234605584407132,0.0649999999999999,True,False,gated,0.005,0.8193305439330545,0.3193305439330545
3,0.0468,False,0.0131550132212725,1.257453866967852,0.6081512850108245,0,0.2365194732920735,0.049,False,False,gated,0.005,0.8233472803347281,0.3233472803347281
3,0.1132,False,0.0091756930282867,1.2821218364790312,0.5249554436652097,0,0.23002487636798,0.044,False,False,gated,0.005,0.8273640167364017,0.3273640167364017
3,0.0058,True,0.0062919055616774,1.347145255874233,0.5886751993526151,0,0.2356038949476947,0.057,True,False,gated,0.005,0.8313807531380754,0.3313807531380753
3,0.1008,False,0.0108326330271154,1.2529723140557596,0.5066411523876236,0,0.2341052676658013,0.043,False,False,gated,0.005,0.835397489539749,0.335397489539749
3,0.2332,False,0.012260726893156,1.262187981200143,0.6345976101355671,0,0.2338438596309348,0.038,False,False,gated,0.005,0.8394142259414227,0.3394142259414227
3,0.236,False,0.0053828824029385,1.3367194749184992,0.4910772601007623,1,0.2386691715524461,0.037,False,False,gated,0.005,0.8434309623430963,0.3434309623430963
3,0.212,False,0.0031529508567204,1.3761226869559176,0.4772852392683868,0,0.2336437948619982,0.04,False,False,gated,0.005,0.84744769874477,0.34744769874477
3,0.7052,False,0.0117758613600757,1.2658498095460513,0.5025915235360855,1,0.2308385171802528,0.03,False,False,gated,0.005,0.8514644351464435,0.3514644351464435
3,0.3062,False,0.0110142171802432,1.2691221240947468,0.5867681510181316,0,0.2287721385811142,0.035,False,False,gated,0.005,0.8554811715481172,0.3554811715481172
3,0.4666,False,0.0038110250505122,1.3686632005119015,0.4475643203022215,0,0.2322438588491032,0.031,False,False,gated,0.005,0.8594979079497909,0.3594979079497908
3,0.3104,False,0.0112210194384963,1.2559112260815948,0.5029632571945399,0,0.228330287732909,0.037,False,False,gated,0.005,0.8635146443514645,0.3635146443514645
3,0.1304,False,0.009980389360864,1.2821577211473456,0.4947963256147437,0,0.2295593813640963,0.041,False,False,gated,0.005,0.8675313807531382,0.3675313807531382
3,0.3108,False,0.0074796488419083,1.3371959293876154,0.5021396904228916,1,0.2305053600145496,0.032,False,False,gated,0.005,0.8715481171548118,0.3715481171548118
3,0.9468,False,0.0104417307252535,1.3019349424060471,0.6251416057904128,0,0.2291907662956802,0.026,False,False,gated,0.005,0.8755648535564854,0.3755648535564854
3,0.6774,False,0.0126949305961926,1.244853698105806,0.6960951653087366,0,0.230259092562307,0.024,False,False,gated,0.005,0.879581589958159,0.379581589958159
3,0.2292,False,0.0064449472417296,1.334831293367914,0.5175778618637247,0,0.2308715770064293,0.039,False,False,gated,0.005,0.8835983263598327,0.3835983263598327
3,0.5458,False,0.0117226355867532,1.281893019795501,0.4555329943064078,0,0.2308746487904708,0.03,False,False,gated,0.005,0.8876150627615064,0.3876150627615063
3,0.7756,False,0.0120425132325637,1.306341355481259,0.5815562385180478,0,0.2278507386790335,0.026,False,False,gated,0.005,0.89163179916318,0.39163179916318
3,0.9134,False,0.0075263730112939,0.2527712901339608,0.5693889505200043,0,,0.024,False,False,gated,0.005,0.8956485355648537,0.3956485355648537
3,0.9428,False,0.0069812207730906,1.3255578102141174,0.48955087359048,0,0.2301704063512304,0.022,False,False,gated,0.005,0.8996652719665272,0.3996652719665272
3,0.8072,False,0.0030182403128709,1.361356745998079,0.7264575901966749,0,0.229234641612403,0.024,False,False,gated,0.005,0.9036820083682008,0.4036820083682009
3,0.9786,False,0.0100118266909416,1.261532035218946,0.5956777853485764,0,0.2288292267622318,0.015,False,False,gated,0.005,0.9076987447698746,0.4076987447698745
3,0.8182,False,0.0101371717396728,1.3121580334906586,0.7373888647007039,0,0.0013974829564441,0.024,False,False,gated,0.005,0.9117154811715482,0.4117154811715482
3,0.9716,False,0.0036068189713215,0.5026236900381746,0.4965680971223999,0,,0.023,False,False,gated,0.005,0.915732217573222,0.4157322175732219
3,0.8414,False,0.0061673714162805,0.1112236677339822,0.5137859845103476,0,0.0068533290855881,0.02,False,False,gated,0.005,0.9197489539748956,0.4197489539748955
3,0.8266,False,0.0080586536611688,0.3515077068839931,0.5163700218860002,0,0.0052259747918076,0.015,False,False,gated,0.005,0.9237656903765692,0.4237656903765691
3,0.9704,False,0.0090546953769934,0.0989952189145603,0.3303532588715444,1,,0.011,False,False,gated,0.005,0.9277824267782429,0.4277824267782427
3,0.987,False,0.00307277808958,0.5866154654635611,0.4758416214449069,0,0.0048753172394519,0.014,False,False,gated,0.005,0.9317991631799164,0.4317991631799164
3,0.8396,False,0.0016840466658522,0.3314241301415448,0.4236593878757671,0,,0.02,False,False,gated,0.005,0.93581589958159,0.43581589958159
3,0.9738,False,0.0057592044306176,0.2267809376839717,0.3815167950123157,1,0.0044531266493016,0.015,False,False,gated,0.005,0.9398326359832636,0.4398326359832637
3,0.7566,False,0.007560977578308,0.2720408437314398,0.3059799843472388,0,,0.014,False,False,gated,0.005,0.9438493723849372,0.4438493723849372
3,0.8982,False,0.0059237775273786,0.8536175663107005,0.5105152113772949,0,0.000867136970238,0.012,False,False,gated,0.005,0.9478661087866108,0.4478661087866109
3,0.8096,False,0.0046875563947952,0.4035511410563857,0.5579494527094551,0,0.0027958876625059,0.011,False,False,gated,0.005,0.9518828451882846,0.4518828451882846
3,0.982,False,0.0039099937037808,0.3623627868965275,0.520669511264592,0,0.0024931574881685,0.005,False,False,gated,0.005,0.9558995815899582,0.4558995815899582
3,0.9988,False,0.0091000458922749,0.3517358662860534,0.5804784384145001,1,,0.009,False,False,gated,0.005,0.959916317991632,0.4599163179916319
3,0.7576,False,0.0041341395124858,0.6561459417116057,0.3966918191475815,1,,0.008,False,False,gated,0.005,0.9639330543933056,0.4639330543933055
3,0.8966,False,0.0058404210648613,0.0350888606273096,0.4994891773979993,0,0.0056354873440765,0.009,False,False,gated,0.005,0.9679497907949792,0.4679497907949791
3,0.8648,False,0.0056162901229429,0.0442188970875121,0.2856499932767319,1,0.0058646362779471,0.004,False,False,gated,0.005,0.9719665271966528,0.4719665271966528
3,0.9094,False,0.0053156535338794,0.5047449763839601,0.4062594730356645,1,0.0026326041159513,0.011,False,False,gated,0.005,0.9759832635983264,0.4759832635983264
3,0.9626,False,0.0056534289403374,0.064565203084452,0.4816721202673703,0,0.0052884141526164,0.009,False,False,gated,0.005,0.98,0.48
3,0.8028,False,0.0034503017711021,0.6535664657293803,0.4280120361824549,1,0.0034503017711021,0.006,False,False,honest,0.005,0.02,0.48
3,0.8424,False,0.0095954111103993,0.704368832001725,0.5588816244693599,0,0.0095954111103993,0.01,False,False,honest,0.005,0.0240167364016736,0.4759832635983264
3,0.9808,False,0.0122774858812276,0.5009384899806184,0.4906289405324313,1,0.0033676818515945,0.014,False,False,honest,0.005,0.0280334728033472,0.4719665271966527
3,0.8368,False,0.0057293124170753,0.94304333435402,0.4984778211008824,1,0.0031838309840735,0.011,False,False,honest,0.005,0.0320502092050209,0.467949790794979
3,0.8546,False,0.013117656564408,0.5985802053950413,0.5006382448360394,0,0.0014840796710918,0.015,False,False,honest,0.005,0.0360669456066945,0.4639330543933054
3,0.983,False,0.0053799432267854,0.2881702874965778,0.5556097011904787,1,0.0086294278489963,0.01,False,False,honest,0.005,0.0400836820083682,0.4599163179916318
3,0.882,False,0.0055158816598951,0.4682093472064702,0.5719142932010036,0,0.0130040086573168,0.013,False,False,honest,0.005,0.0441004184100418,0.4558995815899581
3,0.9098,False,0.0105315700877266,0.879982406631476,0.5047889819269179,1,0.0105315700877266,0.014,False,False,honest,0.005,0.0481171548117154,0.4518828451882845
3,0.7632,False,0.009411888175473,0.7014604560750601,0.4933692046307534,1,0.0333009823332454,0.01,False,False,honest,0.005,0.0521338912133891,0.4478661087866109
3,0.9168,False,0.0060911465647964,0.910076212454088,0.4982703208789055,0,0.036471416281204,0.013,False,False,honest,0.005,0.0561506276150627,0.4438493723849372
3,0.733,False,0.0103168234651266,0.8672594493353409,0.5003628050139212,1,0.0290071919576484,0.018,False,False,honest,0.005,0.0601673640167364,0.4398326359832636
3,0.9526,False,0.0104431083521188,0.7052058261747838,0.5345689025303683,0,0.0265702197279635,0.02,False,False,honest,0.005,0.06418410041841,0.4358158995815899
3,0.985,False,0.0104385555616698,0.7989698751598922,0.4965442821144762,1,0.0104385555616698,0.017,False,False,honest,0.005,0.0682008368200836,0.4317991631799163
3,0.74,False,0.0106527632104139,0.805464920591289,0.4481291412430062,1,0.0106527632104139,0.019,False,False,honest,0.005,0.0722175732217573,0.4277824267782427
3,0.6828,False,0.0090635454244183,0.972105964359816,0.4897354479765372,0,0.0090635454244183,0.022,False,False,honest,0.005,0.0762343096234309,0.423765690376569
3,0.9902,False,0.0131135671979535,0.6831329715144603,0.5609333140480606,0,0.0131135671979535,0.02,False,False,honest,0.005,0.0802510460251046,0.4197489539748954
3,0.6898,False,0.0059295103567007,0.8153053151755402,0.4524555004912563,0,0.0059295103567007,0.02,False,False,honest,0.005,0.0842677824267782,0.4157322175732217
3,0.9856,False,0.0058865528159925,0.7838997344161599,0.4790588823885519,0,0.0026569014389939,0.019,False,False,honest,0.005,0.0882845188284519,0.4117154811715481
3,0.9778,False,0.0104985498837458,0.5058921539762851,0.4169761194423956,1,0.0110355766018513,0.019,False,False,honest,0.005,0.0923012552301255,0.4076987447698744
3,0.9584,False,0.0084077723619906,0.7098612026461888,0.298469845986165,1,0.0084077723619906,0.024,False,False,honest,0.005,0.0963179916317991,0.4036820083682008
3,0.7658,False,0.006692332907107,0.7724643511260174,0.5021693770111315,0,0.0255899400610921,0.021,False,False,honest,0.005,0.1003347280334728,0.3996652719665272
3,0.9942,False,0.0100299441358346,0.8484995170186085,0.3278297492367739,1,0.0100299441358346,0.025,False,False,honest,0.005,0.1043514644351464,0.3956485355648536
3,0.968,False,0.0045509421941377,0.91391607140272,0.50656158194814,0,0.0045509421941377,0.02,False,False,honest,0.005,0.1083682008368201,0.3916317991631799
3,0.929,False,0.0075649404765506,0.8388064243312112,0.7007961782235507,0,0.0234561743740826,0.022,False,False,honest,0.005,0.1123849372384937,0.3876150627615062
3,0.9024,False,0.0104265293478335,0.7135558012191945,0.523012268137774,0,0.0104265293478335,0.029,False,False,honest,0.005,0.1164016736401673,0.3835983263598326
3,0.9424,False,0.0063050756773444,0.6837407982772885,0.565265708054822,0,0.0018241445319181,0.032,False,False,honest,0.005,0.120418410041841,0.379581589958159
3,0.7394,False,0.0128160711788623,0.5898542489264911,0.4967654286816324,0,0.0275354267037889,0.04,False,False,honest,0.005,0.1244351464435146,0.3755648535564853
3,0.7034,False,0.0126734540801306,0.747449335782445,0.3899401006827638,1,0.029074416937136,0.031,False,False,honest,0.005,0.1284518828451883,0.3715481171548117
3,0.966,False,0.0080428132850904,0.7265156429165516,0.4143452134302206,1,0.0080428132850904,0.029,False,False,honest,0.005,0.1324686192468619,0.367531380753138
3,0.6942,False,0.0017336518185321,0.8002949267763406,0.4797589866575752,1,0.0012384684837287,0.04,False,False,honest,0.005,0.1364853556485355,0.3635146443514644
3,0.9936,False,0.0122664215267189,0.6825427795261717,0.5914310768308787,0,0.0071607209489277,0.029,False,False,honest,0.005,0.1405020920502092,0.3594979079497907
3,0.8128,False,0.0012904452216845,0.8796818195006006,0.4934419008420413,1,0.0012904452216845,0.028,False,False,honest,0.005,0.1445188284518828,0.3554811715481171
3,0.968,False,0.0094154937653524,0.2337020773890603,0.4802139877053828,1,0.0094154937653524,0.041,False,False,honest,0.005,0.1485355648535564,0.3514644351464435
3,0.8916,False,0.0113178209164621,0.8461271935401365,0.4879323704347474,1,0.0011358479446132,0.035,False,False,honest,0.005,0.1525523012552301,0.3474476987447699
3,0.9882,False,0.0030957796652615,0.6450943334850667,0.4811653786899724,0,0.0030957796652615,0.041,False,False,honest,0.005,0.1565690376569037,0.3434309623430962
3,0.936,False,0.0071662560548379,0.0902128539394574,0.4585083816378335,0,0.0086016481995856,0.033,False,False,honest,0.005,0.1605857740585774,0.3394142259414225
3,0.986,False,0.0025358248574249,0.680526057206619,0.4410620512766041,1,0.0025358248574249,0.047,False,False,honest,0.005,0.164602510460251,0.3353974895397489
3,0.3718,False,0.0033701115095375,1.056885766067804,0.4710457745348104,1,0.0017559711368326,0.049,False,False,honest,0.005,0.1686192468619247,0.3313807531380753
3,0.9504,False,0.0141916610031802,0.58803147954311,0.495880343600635,1,0.0141916610031802,0.05,True,False,honest,0.005,0.1726359832635983,0.3273640167364017
3,0.8598,False,0.0065608255501478,0.5363700670070612,0.3803083512731436,1,0.0065608255501478,0.062,True,False,honest,0.005,0.1766527196652719,0.323347280334728
3,0.9098,False,0.0060460445008423,1.0256567443815292,0.5081914777510034,0,0.0060460445008423,0.051,True,False,honest,0.005,0.1806694560669456,0.3193305439330544
3,0.8504,False,0.0123768282946576,0.6931424881372531,0.5098949795509727,0,0.0055649985798759,0.045,False,False,honest,0.005,0.1846861924686192,0.3153138075313807
3,0.5646,False,0.0104544667104412,0.5724228828366106,0.5070689845569515,1,0.0022962657277666,0.058,True,False,honest,0.005,0.1887029288702928,0.3112970711297071
3,0.3978,False,0.0114979045433378,0.3622528366982414,0.503900285704042,0,0.0049755340769575,0.058,True,False,honest,0.005,0.1927196652719665,0.3072803347280335
3,0.9858,False,0.0038455012850172,0.8817850765281947,0.6161575843433463,0,0.0038455012850172,0.066,True,False,honest,0.005,0.1967364016736401,0.3032635983263598
