kappa,surface,anchor,sigma_top,n_estimable,n_fire,alpha,fire_top,fire_mid,fire_deep,pi_top,pi_deep,gap_top,gap_deep,dos_top,dos_deep
2.0,honest,191,0.5126206262178402,0,0,,False,False,False,0.3925807933007841,0.3087363139555197,0.0145198629392539,0.0171840032071594,0.5,2.0
2.0,honest,192,0.5126206262178402,0,0,,False,False,False,0.1479694246165475,0.3309414409013886,0.0249194345865549,0.023457451249785,0.5,2.0
2.0,honest,193,0.5126206262178402,0,0,,False,False,False,0.4808639584720284,0.3632448253973341,0.0144034166104071,0.0090826180552868,0.5,2.0
2.0,honest,194,0.5126206262178402,0,0,,False,False,False,0.4717311911452201,0.4634837485382752,0.0255025299940883,0.007069574402407,0.5,2.0
2.0,honest,195,0.5126206262178402,1,1,,False,False,True,0.3178759224459614,0.4131129032169884,0.0191695387772628,0.0277659371325528,0.5,2.0
2.0,honest,196,0.5126206262178402,1,1,,True,False,False,0.2646895946176634,0.4074884381036237,0.0257969484348592,0.0195655760285651,0.5,2.0
2.0,honest,197,0.5126206262178402,1,1,,False,True,False,0.2369032971152304,0.4857920581139283,0.022980512394704,0.01606763925871,0.5,2.0
2.0,honest,198,0.5126206262178402,0,0,,False,False,False,0.4250567737886825,0.4972943549443363,0.0207891604423373,0.021369551700717,0.5,2.0
2.0,honest,199,0.5126206262178402,0,0,,False,False,False,0.4981127529722,0.3445689511317736,0.0217567839968021,0.0186972667102616,0.5,2.0
2.0,honest,200,0.5126206262178402,1,1,,False,True,False,0.4196013497412483,0.4803092849319634,0.0182467501938314,0.0223997806922144,0.5,2.0
2.0,honest,201,0.5126206262178402,0,0,,False,False,False,0.2811248468267049,0.4615134003079583,0.0036202472033543,0.0210345776982197,0.5,2.0
2.0,honest,202,0.5126206262178402,1,1,,False,True,False,0.456106742732279,0.3309930422675899,0.0146918752803165,0.0195332140056058,0.5,2.0
2.0,honest,203,0.5126206262178402,0,0,,False,False,False,0.4849407795392547,0.3858994125983874,0.0028127601909108,0.015293051196027,0.5,2.0
2.0,honest,204,0.5126206262178402,0,0,,False,False,False,0.3060343804981608,0.4983936203308536,0.0153950183199878,0.0004148196931337,0.5,2.0
2.0,honest,205,0.5126206262178402,0,0,,False,False,False,0.3601056386698607,0.274293945485183,0.0219073277521428,0.0189465324660779,0.5,2.0
2.0,honest,206,0.5126206262178402,0,0,,False,False,False,0.4942928790821881,0.3017510144127144,0.0203464687494744,0.0232474537264674,0.5,2.0
2.0,honest,207,0.5126206262178402,0,0,,False,False,False,0.2281659569351349,0.3980133996250915,0.0131209114384606,0.0236299874154132,0.5,2.0
2.0,honest,208,0.5126206262178402,0,0,,False,False,False,0.4580771617405685,0.4117584034671948,0.0240296419411885,0.0187710622603569,0.5,2.0
2.0,honest,209,0.5126206262178402,0,0,,False,False,False,0.4388717499509879,0.4668458096066836,0.019828520687317,0.0073077645493011,0.5,2.0
2.0,honest,210,0.5126206262178402,0,0,,False,False,False,0.4931576565282697,0.4795545564965269,0.0183937984893497,0.002494619514518,0.5,2.0
2.0,honest,211,0.5126206262178402,0,0,,False,False,False,0.3581719875519057,0.3535483837806857,0.010513074066839,0.0155150104859586,0.5,2.0
2.0,honest,212,0.5126206262178402,0,0,,False,False,False,0.4716940130197829,0.3945016933838428,0.0089582720832442,0.0153860630308037,0.5,2.0
2.0,honest,213,0.5126206262178402,0,0,,False,False,False,0.4435320194947383,0.4408778056247508,0.0125157645954524,0.0235368141941054,0.5,2.0
2.0,honest,214,0.5126206262178402,0,0,,False,False,False,0.4831394353799054,0.1016700787084831,0.0049135054419023,0.005853229404239,0.5,2.0
2.0,honest,215,0.5126206262178402,0,0,,False,False,False,0.3083165654909549,0.3898824629273027,0.0218094848519697,0.022989804733668,0.5,2.0
2.0,honest,216,0.5126206262178402,0,0,,False,False,False,0.4042407869216637,0.3938871942217405,0.0246211001505543,0.0141303153226536,0.5,2.0
2.0,honest,217,0.5126206262178402,1,1,,True,False,False,0.3643052532913533,0.336588828831962,0.0249435183651852,0.0183994798551742,0.5,2.0
2.0,honest,218,0.5126206262178402,0,0,,False,False,False,0.4747495304399496,0.3905396429517877,0.0210855804871415,0.0229979020992465,0.5,2.0
2.0,honest,219,0.5126206262178402,0,0,,False,False,False,0.4815612327676741,0.3427228209207422,0.021271737560638,0.0203791888696293,0.5,2.0
2.0,honest,220,0.5126206262178402,0,0,,False,False,False,0.1370514638272707,0.2851142340844839,0.0223740616334676,0.0235985646196778,0.5,2.0
2.0,honest,221,0.5126206262178402,1,1,,False,False,True,0.3469728093141278,0.3820833704575703,0.0225855694363878,0.0253794727730229,0.5,2.0
2.0,honest,222,0.5126206262178402,0,0,,False,False,False,0.4248255037717042,0.4203175940531782,0.020900955916456,0.0113934970833799,0.5,2.0
2.0,honest,223,0.5126206262178402,0,0,,False,False,False,0.3591526802659641,0.0268885309642954,0.0212453910750251,0.0229536766141382,0.5,2.0
2.0,honest,224,0.5126206262178402,0,0,,False,False,False,0.0811739868229827,0.4998001608169438,0.0242792242863071,0.0231553702796654,0.5,2.0
2.0,honest,225,0.5126206262178402,0,0,,False,False,False,0.4876202949452598,0.4051610964007204,0.0013782054602348,0.0135823569756197,0.5,2.0
2.0,honest,226,0.5126206262178402,0,0,,False,False,False,0.4896386363627838,0.4946843308697637,0.0119825251872244,0.0186437132426787,0.5,2.0
2.0,honest,227,0.5126206262178402,0,0,,False,False,False,0.3649407088167758,0.2445229221504692,0.0234103825547118,0.0181622543595072,0.5,2.0
2.0,honest,228,0.5126206262178402,0,0,,False,False,False,0.3593688199164315,0.4109710716436167,0.0099739583032466,0.0212688497576619,0.5,2.0
2.0,honest,229,0.5126206262178402,0,0,,False,False,False,0.45153281785145,0.0863874173965933,0.0083256019252719,0.0209797025413788,0.5,2.0
2.0,honest,230,0.5126206262178402,1,1,,False,True,False,0.3281588533712227,0.3073075517508102,0.0100941626020051,0.0127976236948743,0.5,2.0
2.0,honest,231,0.5126206262178402,1,1,,True,False,False,0.0724769412576909,0.2196683648947447,0.0294433140176715,0.0241317247052708,0.5,2.0
2.0,honest,232,0.5126206262178402,0,0,,False,False,False,0.3970901551024843,0.44762834683495,0.0237305856595191,0.0049474727421634,0.5,2.0
2.0,honest,233,0.5126206262178402,0,0,,False,False,False,0.4126939297079321,0.4425363115441352,0.023090654725904,0.0137317390423023,0.5,2.0
2.0,honest,234,0.5126206262178402,0,0,,False,False,False,0.3342224997953793,0.4656689062277442,0.015299436300025,0.0213411996396337,0.5,2.0
2.0,honest,235,0.5126206262178402,0,0,,False,False,False,0.4458588315426608,0.4263437863528455,0.0173759325732112,0.0067027596941416,0.5,2.0
2.0,honest,236,0.5126206262178402,1,1,,False,True,False,0.3765360787172821,0.4432973984225719,0.0122429141686895,0.0195598977782865,0.5,2.0
2.0,honest,237,0.5126206262178402,1,1,,False,False,True,0.4055290700698217,0.2065275377159766,0.0199610736947882,0.0257404592673547,0.5,2.0
2.0,honest,238,0.5126206262178402,0,0,,False,False,False,0.4970749508873979,0.4940368778217857,0.0236568179958638,0.0028975465720077,0.5,2.0
2.0,honest,239,0.5126206262178402,0,0,,False,False,False,0.4556727707016283,0.3811005300143237,0.0225990346551096,0.0128877389927942,0.5,2.0
2.0,honest,240,0.5126206262178402,0,0,,False,False,False,0.4117810486200078,0.4996272665089626,0.0111765024649586,0.0175916899031181,0.5,2.0
2.0,honest,241,0.5126206262178402,0,0,,False,False,False,0.3824120814361549,0.2206781391920699,0.0122846080585175,0.0235343750290515,0.5,2.0
2.0,honest,242,0.5126206262178402,0,0,,False,False,False,0.3475638827773864,0.3437896208833946,0.0127024838231343,0.0186205900352934,0.5,2.0
2.0,honest,243,0.5126206262178402,1,1,,False,True,False,0.3943286635347394,0.4378891034675805,0.0156346158819492,0.021542119966971,0.5,2.0
2.0,honest,244,0.5126206262178402,0,0,,False,False,False,0.4997270793117203,0.4162508239873322,0.0008484399402584,0.018171482825197,0.5,2.0
2.0,honest,245,0.5126206262178402,0,0,,False,False,False,0.2861750253439372,0.2447185832520713,0.0160032865887489,0.0226518078192212,0.5,2.0
2.0,honest,246,0.5126206262178402,0,0,,False,False,False,0.3972612458939074,0.3694391064426022,0.0157755995307093,0.015054591590136,0.5,2.0
2.0,honest,247,0.5126206262178402,0,0,,False,False,False,0.4823380368461357,0.3937322266310666,0.0025316423992213,0.0151808285861108,0.5,2.0
2.0,honest,248,0.5126206262178402,0,0,,False,False,False,0.2607928921739417,0.4717693211947089,0.0162516498058273,0.0018761932392835,0.5,2.0
2.0,honest,249,0.5126206262178402,0,0,,False,False,False,0.4940565838637931,0.1343544624506983,0.0240033157186263,0.024032691290962,0.5,2.0
2.6,gated_dt1.95,0,0.6664068140831924,0,0,,False,False,False,0.4329664428207696,0.4912969196258401,0.0175294636403158,0.0075524425242927,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,1,0.6664068140831924,1,1,,True,False,False,0.4016187226092543,0.3639405090756682,0.0298162206363814,0.0129658325347102,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,2,0.6664068140831924,1,1,,False,False,True,0.3746352028294762,0.1565804064713929,0.0280951275010794,0.0276482137020459,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,3,0.6664068140831924,1,1,,False,False,True,0.2345682702398614,0.1885232767914818,0.0262533252490071,0.0314251373193267,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,4,0.6664068140831924,2,2,0.0031264796286451,False,True,True,0.4524046185355351,0.1617614694205611,0.022147525893546,0.0291742280324324,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,5,0.6664068140831924,1,1,,True,False,False,0.3560781282979745,0.2959778587123386,0.0294986642277941,0.0216009516912036,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,6,0.6664068140831924,2,2,0.0561791838171143,True,False,True,0.3549775865383786,0.2281082213067975,0.0306347664135118,0.0283394445789612,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,7,0.6664068140831924,0,0,,False,False,False,0.4964186902962755,0.319893765469262,0.0219156987916643,0.025756685944977,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,8,0.6664068140831924,2,2,-0.1394384491683947,False,True,True,0.4102004323810533,0.12564199027058,0.0227298548093654,0.0317599502952865,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,9,0.6664068140831924,1,1,,False,True,False,0.3188483105518112,0.2122206624473354,0.0225394823427837,0.0274897118554587,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,10,0.6664068140831924,1,1,,False,True,False,0.4750983045418727,0.1486623327956791,0.0262342540158544,0.0252481491807469,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,11,0.6664068140831924,2,2,0.4273782393560391,False,True,True,0.499169262538496,0.1956347518983654,0.0232816407681193,0.02904065931274,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,12,0.6664068140831924,0,0,,False,False,False,0.1903591255970513,0.3714276708179678,0.0224308536162511,0.0121703379791074,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,13,0.6664068140831924,1,1,,False,False,True,0.3138804670391106,0.2326962592003327,0.0276701744932558,0.0274685520856241,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,14,0.6664068140831924,1,1,,False,True,False,0.4134770292447868,0.2144137200497347,0.0267541699599891,0.021403500392901,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,15,0.6664068140831924,1,1,,False,False,True,0.3557146150128292,0.154559624823776,0.0263338666979761,0.0357080779777119,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,16,0.6664068140831924,0,0,,False,False,False,0.3379208895563863,0.4112026391942404,0.0266131234269625,0.009019337230062,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,17,0.6664068140831924,0,0,,False,False,False,0.4564100535632189,0.3805716660375866,0.0250771465072344,0.0161880897521745,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,18,0.6664068140831924,1,1,,True,False,False,0.1988519125712556,0.417298217685762,0.0289673672146072,0.009764464034126,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,19,0.6664068140831924,0,0,,False,False,False,0.4832918684887262,0.3611773301861836,0.0288533810679303,0.0183322299075627,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,20,0.6664068140831924,0,0,,False,False,False,0.3270941938485714,0.3761435250832951,0.029310787948918,0.0136711785230427,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,21,0.6664068140831924,0,0,,False,False,False,0.2430458773620037,0.3058987116961286,0.0195448642320753,0.0196217694153713,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,22,0.6664068140831924,1,1,,False,False,True,0.4536608972629623,0.0911797763509891,0.0289653438310335,0.035477107226433,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,23,0.6664068140831924,0,0,,False,False,False,0.4720817980956998,0.1169149551778131,0.0238104196875707,0.0298367982684977,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,24,0.6664068140831924,1,1,,True,False,False,0.3133993171007272,0.3395815095555463,0.0297167323733682,0.015440037229296,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,25,0.6664068140831924,0,0,,False,False,False,0.3183957698093691,0.3297362664476271,0.0073206130240204,0.0260967909098406,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,26,0.6664068140831924,0,0,,False,False,False,0.4745520414375997,0.2498561692901906,0.0229117500828795,0.025486146659345,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,27,0.6664068140831924,1,1,,True,False,False,0.4498352854376095,0.3696426260634463,0.032608227575861,0.0211774627201019,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,28,0.6664068140831924,0,0,,False,False,False,0.3745352417301664,0.4739656203041369,0.023180002341015,0.0049552923798397,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,29,0.6664068140831924,0,0,,False,False,False,0.0818872713856346,0.2228152453170263,0.0327900335026213,0.0260525528816292,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,30,0.6664068140831924,2,2,-0.05453340557792,True,True,False,0.4015084507046507,0.4605951607174695,0.0291406825357137,0.0066271263349094,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,31,0.6664068140831924,0,0,,False,False,False,0.4203534215478928,0.1094337904765578,0.0200870377539564,0.0273622852055477,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,32,0.6664068140831924,0,0,,False,False,False,0.4592775637870608,0.3138283921043129,0.019919562039107,0.0211760206839967,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,33,0.6664068140831924,0,0,,False,False,False,0.3341216263540382,0.4171383612437522,0.021314947836767,0.0129528339150777,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,34,0.6664068140831924,0,1,,False,False,True,0.381360786064967,0.0441453657462203,0.0202203815535564,0.0413740704108089,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,35,0.6664068140831924,1,1,,False,False,True,0.3551875639355891,0.1108427615179893,0.0148814396280048,0.0322577874809183,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,36,0.6664068140831924,0,0,,False,False,False,0.3645052224956526,0.3561517184407342,0.0248378720844027,0.014179045539922,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,37,0.6664068140831924,0,0,,False,False,False,0.4800890617275927,0.4900564531179019,0.0190872859178122,0.009816120751444,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,38,0.6664068140831924,0,0,,False,False,False,0.4321280869426545,0.4166970765319858,0.0289895301094357,0.0125046801360377,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,39,0.6664068140831924,0,0,,False,False,False,0.4802907480382158,0.3758751676031145,0.0200375803908732,0.0241467533144108,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,40,0.6664068140831924,0,0,,False,False,False,0.1869909553688942,0.2941335819607392,0.0186277441531002,0.0221659021857625,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,41,0.6664068140831924,0,0,,False,False,False,0.3940306840641226,0.4719838867017374,0.0177744971303102,0.0052958511360076,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,42,0.6664068140831924,0,0,,False,False,False,0.3027411907082423,0.2813912342095946,0.0294851175891219,0.01784705370544,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,43,0.6664068140831924,0,0,,False,False,False,0.3828258769037919,0.1723035241448405,0.0223911035821944,0.0263147620919641,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,44,0.6664068140831924,0,0,,False,False,False,0.3756564047137402,0.3334465997934959,0.0218542459506852,0.0132307973103469,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,45,0.6664068140831924,0,0,,False,False,False,0.4170837570901093,0.2606154218873654,0.0240146281323707,0.0209753176882308,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,46,0.6664068140831924,0,0,,False,False,False,0.3503124186711674,0.4855779251667336,0.0225448309239985,0.0061007705749488,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,47,0.6664068140831924,1,1,,False,False,True,0.4379003930580517,0.0948834768288346,0.0135349128477901,0.039484483852291,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,48,0.6664068140831924,0,0,,False,False,False,0.2550705256269755,0.2472699925031936,0.0263934371628935,0.0277149439979942,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,49,0.6664068140831924,0,0,,False,False,False,0.4064656660439541,0.423588119312507,0.029858043564954,0.013247739140799,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,50,0.6664068140831924,0,0,,False,False,False,0.3108318140752105,0.3829297846603118,0.0234695870354119,0.0203814642068842,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,51,0.6664068140831924,1,1,,False,True,False,0.08419625331048,0.4589563734373857,0.0322977537530791,0.0092265105037147,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,52,0.6664068140831924,1,1,,False,False,True,0.3569486585020873,0.280512911027107,0.0172313637860994,0.0267160345694236,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,53,0.6664068140831924,0,0,,False,False,False,0.3892976091838437,0.2527903662285404,0.0246334946210135,0.0232121183722855,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,54,0.6664068140831924,0,0,,False,False,False,0.372051677409519,0.3947413350336641,0.0124487149746684,0.0109127582621912,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,55,0.6664068140831924,0,0,,False,False,False,0.3385136278072188,0.119022038422208,0.0216246422312275,0.0284941449576263,0.3846153846153846,1.5384615384615383
2.6,gated_dt1.95,56,0.6664068140831924,1,1,,False,False,True,0.497902462819968,0.2298937168180468,0.0258993346421681,0.0295258015318725,0.3846153846153846,1.5384615384615383
