sigma,dip_p,delta_hat,pi_cross,d_hat,pi_true,w_min,model,tau_obs,anchor,d_true,side
0.2,0.0,0.25417464587487015,0.4557156890789317,0.02224665186199215,0.458,0.45572179955094694,gated,0.05,0.47794871794871796,0.022051282051282053,-1
0.02,0.000428189112534616,0.29360618723706294,0.155569577641997,0.02025669265588351,0.14400000000000002,0.15557087063561334,gated,0.05,0.522051282051282,0.022051282051282053,1
0.0632455532033676,0.0,0.28878714437929337,0.3810767095438201,0.019141531117900956,0.362,0.3810774085044052,gated,0.05,0.522051282051282,0.022051282051282053,1
0.2,0.0,0.24668422643321303,0.47592714453633633,0.01207567309319512,0.478,0.4759347939994632,gated,0.05,0.522051282051282,0.022051282051282053,1
0.02,0.08021686499553793,0.29072718566312433,0.1309956201033452,0.022433942460981945,0.11,0.1309956520350335,gated,0.05,0.4755128205128205,0.02448717948717949,-1
0.0632455532033676,0.0,0.2802888248581232,0.37529492123345265,0.020103339350611812,0.32,0.37529502551026267,gated,0.05,0.4755128205128205,0.02448717948717949,-1
0.2,0.0,0.25592604340620306,0.4532217121148613,0.023505153952061396,0.428,0.453217225220923,gated,0.05,0.4755128205128205,0.02448717948717949,-1
0.02,0.042152858900655565,0.29839241038525477,0.11267271167518393,0.024248725438660537,0.10799999999999998,0.1126733267321296,gated,0.05,0.5244871794871795,0.02448717948717949,1
0.0632455532033676,0.0,0.2840521428918412,0.34073593526266577,0.02595948258755263,0.346,0.34073709061478646,gated,0.05,0.5244871794871795,0.02448717948717949,1
0.2,0.0,0.24842954272824913,0.42122219314528175,0.03975355973345824,0.46199999999999997,0.42122797724384137,gated,0.05,0.5244871794871795,0.02448717948717949,1
0.02,0.15252210605289507,0.3007440910112431,0.09418316981203946,0.02630854575560553,0.084,0.09418431553831744,gated,0.05,0.47307692307692306,0.026923076923076925,-1
0.0632455532033676,0.0,0.28149605818299556,0.35992323714252816,0.022683902115134547,0.331,0.3599244059916325,gated,0.05,0.47307692307692306,0.026923076923076925,-1
0.2,0.0,0.2533709607119929,0.4441277752802297,0.028102380092545745,0.462,0.4441230607429232,gated,0.05,0.47307692307692306,0.026923076923076925,-1
0.02,0.08608393931920433,0.2945779770388664,0.09677234589737875,0.026003284346529053,0.09299999999999997,0.09677269471554421,gated,0.05,0.5269230769230769,0.026923076923076925,1
0.0632455532033676,0.0,0.28718774618593124,0.31253606630047537,0.030906491519993504,0.35,0.3125361335367243,gated,0.05,0.5269230769230769,0.026923076923076925,1
0.2,0.0,0.2533106316734552,0.4472256639301758,0.026534769196502522,0.4,0.4472307056684988,gated,0.05,0.5269230769230769,0.026923076923076925,1
0.02,0.6831844001996252,0.28653508065604394,0.06696630821748172,0.02997545343930197,0.073,0.06696630833998457,gated,0.05,0.4706410256410256,0.02935897435897436,-1
0.0632455532033676,0.0,0.2808036439006724,0.2917180320182447,0.03468213051224526,0.313,0.29171862890063555,gated,0.05,0.4706410256410256,0.02935897435897436,-1
0.2,0.0,0.25549439272522617,0.45142187502855335,0.024413957229905425,0.434,0.4514279323844281,gated,0.05,0.4706410256410256,0.02935897435897436,-1
0.02,0.7501496698844468,0.28654255739043444,0.07255493175896674,0.029140472167418042,0.07499999999999996,0.0725550487824441,gated,0.05,0.5293589743589744,0.02935897435897436,1
0.0632455532033676,0.0,0.2844386368881624,0.29874868173317265,0.03339383182933432,0.30800000000000005,0.2987496818032576,gated,0.05,0.5293589743589744,0.02935897435897436,1
0.2,0.0,0.2548120897611123,0.44519623345067644,0.027561522743113742,0.43100000000000005,0.44520120225841886,gated,0.05,0.5293589743589744,0.02935897435897436,1
0.02,0.967337710401188,0.3044186444892467,0.04584768516939988,0.03373043282743487,0.061,0.04584992056528885,gated,0.05,0.4682051282051282,0.031794871794871796,-1
0.0632455532033676,0.0,0.27978205810535106,0.30779606344075056,0.03175604663481316,0.3,0.30779767388662993,gated,0.05,0.4682051282051282,0.031794871794871796,-1
0.2,0.0,0.2503302767019113,0.4627474258344291,0.01870289475564461,0.456,0.4627402517186955,gated,0.05,0.4682051282051282,0.031794871794871796,-1
0.02,0.8250498003640667,0.29293291550860157,0.0601580985889172,0.031068955469592607,0.05600000000000005,0.06015828240738655,gated,0.05,0.5317948717948718,0.031794871794871796,1
0.0632455532033676,0.0,0.287044434090834,0.30012628087261045,0.03314303212547805,0.33499999999999996,0.3001273037796568,gated,0.05,0.5317948717948718,0.031794871794871796,1
0.2,0.0,0.25205103641428067,0.4053352765427539,0.04791221259491562,0.43700000000000006,0.40534070131820826,gated,0.05,0.5317948717948718,0.031794871794871796,1
0.02,0.8415779683033182,0.2980897061775641,0.048010712198745455,0.03328911124872775,0.048,0.0480107126368391,gated,0.05,0.46576923076923077,0.03423076923076923,-1
0.0632455532033676,0.0,0.2878418802250149,0.318559322254372,0.029834902458316433,0.308,0.318562032560809,gated,0.05,0.46576923076923077,0.03423076923076923,-1
0.2,0.0,0.24912993710449888,0.4534123668093035,0.023408914204828712,0.431,0.4534186783002861,gated,0.05,0.46576923076923077,0.03423076923076923,-1
0.02,0.9106323614022508,0.29759839083085915,0.03752490605300645,0.03560319601870121,0.04700000000000004,0.03752721408055738,gated,0.05,0.5342307692307693,0.03423076923076923,1
0.0632455532033676,0.0,0.28008930596451626,0.27552095244900293,0.03770697237769965,0.272,0.2755202084952144,gated,0.05,0.5342307692307693,0.03423076923076923,1
0.2,0.0,0.2523118479635893,0.3994300823795447,0.05096450817329479,0.42500000000000004,0.3994213870687293,gated,0.05,0.5342307692307693,0.03423076923076923,1
0.02,0.992597290558718,0.29407996748029214,0.021002904764304657,0.04066925177760417,0.031,0.021002907320536016,gated,0.05,0.4633333333333333,0.03666666666666667,-1
0.0632455532033676,0.0,0.2836078319367752,0.29873899354130196,0.033395597475558716,0.284,0.29873914334633606,gated,0.05,0.4633333333333333,0.03666666666666667,-1
0.2,0.0,0.2525980515188097,0.4276325838700803,0.03648093232216511,0.41,0.4276375220848907,gated,0.05,0.4633333333333333,0.03666666666666667,-1
0.02,0.906726227684879,0.3020125423590617,0.026640928675213556,0.03865258972526016,0.026000000000000023,0.026641217625325658,gated,0.05,0.5366666666666666,0.03666666666666667,1
0.0632455532033676,0.0,0.2911143037468229,0.28338996034719405,0.036227071404576185,0.276,0.2833901965887779,gated,0.05,0.5366666666666666,0.03666666666666667,1
0.2,0.0,0.251631710131639,0.42510576667369177,0.03776970634115878,0.43400000000000005,0.42511179969325225,gated,0.05,0.5366666666666666,0.03666666666666667,1
0.0632455532033676,0.0,0.2802701274430472,0.26651940710139616,0.03942563014583208,0.279,0.2665197651799498,gated,0.05,0.4608974358974359,0.0391025641025641,-1
0.2,0.0,0.2475818221290724,0.4234807101851678,0.03859937374873643,0.417,0.4234887803036137,gated,0.05,0.4608974358974359,0.0391025641025641,-1
0.02,0.9682109580970927,0.3010812822275319,0.028211738600270746,0.03815500908637635,0.02200000000000002,0.02821242929231932,gated,0.05,0.5391025641025641,0.0391025641025641,1
0.0632455532033676,0.0,0.2775375357897837,0.27028766523175135,0.03870268695761622,0.278,0.27028814949726154,gated,0.05,0.5391025641025641,0.0391025641025641,1
0.2,0.0,0.2476686073278726,0.42563288602302357,0.03750072747687347,0.44099999999999995,0.4256414158542682,gated,0.05,0.5391025641025641,0.0391025641025641,1
0.0632455532033676,0.0,0.2865081599157426,0.25002636938001493,0.04265322935627575,0.249,0.25002741292612,gated,0.05,0.4584615384615385,0.04153846153846154,-1
0.2,0.0,0.25566110104671813,0.4409995111029054,0.029687116022581297,0.423,0.44100289558214006,gated,0.05,0.4584615384615385,0.04153846153846154,-1
0.02,0.9956661920311066,0.2969890786621371,0.020004707610478335,0.04107303384181376,0.016000000000000014,0.020004708569588664,gated,0.05,0.5415384615384615,0.04153846153846154,1
0.0632455532033676,0.0,0.28099390569097227,0.26368953244935833,0.039971945770600925,0.246,0.26369010398813,gated,0.05,0.5415384615384615,0.04153846153846154,1
0.2,0.0,0.24600598932206325,0.37617195487751415,0.0631100485597725,0.40800000000000003,0.37617790144312874,gated,0.05,0.5415384615384615,0.04153846153846154,1
0.0632455532033676,0.0,0.2829868761025581,0.23391121615350127,0.04591795721843047,0.225,0.23391184964521397,gated,0.05,0.456025641025641,0.043974358974358974,-1
0.2,0.0,0.25342687658413565,0.4071759266811068,0.04696312150066347,0.396,0.40718514827332164,gated,0.05,0.456025641025641,0.043974358974358974,-1
0.0632455532033676,0.0,0.27791534501372783,0.24212673577783936,0.04423886147699323,0.247,0.2421285362651148,gated,0.05,0.543974358974359,0.043974358974358974,1
0.2,0.0,0.2531878743490897,0.3779456025545013,0.062176169476787516,0.42200000000000004,0.37795176237971206,gated,0.05,0.543974358974359,0.043974358974358974,1
0.0632455532033676,0.0,0.2877526282179671,0.21569970209793168,0.049761552575631265,0.249,0.2157002227384845,gated,0.05,0.4535897435897436,0.04641025641025641,-1
0.2,0.0,0.2586907131673464,0.4247219571969695,0.03796559989593197,0.408,0.42472651076309376,gated,0.05,0.4535897435897436,0.04641025641025641,-1
0.0632455532033676,0.0,0.28205536988728636,0.22281833155329098,0.04823798432266207,0.243,0.2228189780702933,gated,0.05,0.5464102564102564,0.04641025641025641,1
0.2,0.0,0.25176184074362473,0.41351982028096407,0.043699978886456096,0.41200000000000003,0.4135252097823838,gated,0.05,0.5464102564102564,0.04641025641025641,1
0.0632455532033676,0.0,0.27935586067435725,0.2056028463476241,0.05197353359642673,0.223,0.20560437182580246,gated,0.05,0.4511538461538461,0.048846153846153845,-1
0.2,0.0,0.25880668441743604,0.38612739772659893,0.057885358242860785,0.396,0.3861324133560225,gated,0.05,0.4511538461538461,0.048846153846153845,-1
0.0632455532033676,0.0,0.2876076467708777,0.22131280852178242,0.048557849298403254,0.22599999999999998,0.2213151704084119,gated,0.05,0.5488461538461539,0.048846153846153845,1
0.2,0.0,0.2507169802781968,0.3679942195518952,0.06743408277110684,0.382,0.36799940990784874,gated,0.05,0.5488461538461539,0.048846153846153845,1
0.0632455532033676,0.0,0.2856771666415103,0.22635645811382768,0.04749107792690601,0.205,0.22635775283361534,gated,0.05,0.44871794871794873,0.05128205128205128,-1
0.2,0.0,0.24925130069785162,0.39768754309801396,0.05186743826107795,0.416,0.3976818276281334,gated,0.05,0.44871794871794873,0.05128205128205128,-1
0.0632455532033676,0.0,0.281559379158134,0.19890018901348347,0.05347766855300441,0.21999999999999997,0.19890101790717596,gated,0.05,0.5512820512820513,0.05128205128205128,1
0.2,0.0,0.2522451256879533,0.39399348678821644,0.053785110356586036,0.4,0.39399781998098077,gated,0.05,0.5512820512820513,0.05128205128205128,1
0.0632455532033676,8.20877828544564e-06,0.2881955794534824,0.1788738161757251,0.05816474778138078,0.18,0.1788746606142375,gated,0.05,0.4462820512820513,0.053717948717948716,-1
0.2,0.0,0.2518030839099924,0.39826635952561196,0.05156739708286996,0.388,0.3982756178711229,gated,0.05,0.4462820512820513,0.053717948717948716,-1
0.0632455532033676,5.602315411579184e-07,0.2839255317367871,0.1961187411911406,0.05411079077844375,0.19799999999999995,0.19611950618979682,gated,0.05,0.5537179487179487,0.053717948717948716,1
0.2,0.0,0.252282282115354,0.40243555693469907,0.049409590335243364,0.396,0.4024406019343245,gated,0.05,0.5537179487179487,0.053717948717948716,1
0.02,0.9574782998485356,0.048742492273497605,0.5672777685560961,-0.003388955115177134,0.003,0.43285848440316727,gated,0.05,0.44384615384615383,0.05615384615384615,-1
0.0632455532033676,1.2816681925764684e-05,0.28452389490170943,0.17894905603141797,0.058146543641170514,0.167,0.17895069166720978,gated,0.05,0.44384615384615383,0.05615384615384615,-1
0.2,0.0,0.2534540874738912,0.3918542618507088,0.054897886452887526,0.414,0.39185645666117086,gated,0.05,0.44384615384615383,0.05615384615384615,-1
0.0632455532033676,0.0,0.2796140940778743,0.17575870357741358,0.05892272295116586,0.19699999999999995,0.17576273159334338,gated,0.05,0.5561538461538461,0.05615384615384615,1
0.2,0.0,0.25175149669527336,0.4272090193280048,0.03669685943562594,0.40800000000000003,0.4272148486345281,gated,0.05,0.5561538461538461,0.05615384615384615,1
0.0632455532033676,0.00015807496472264315,0.2848233504697988,0.18156805902083287,0.057515854128886046,0.174,0.1815693794067763,gated,0.05,0.44141025641025644,0.05858974358974359,-1
0.2,0.0,0.2622957346220766,0.3691871817115589,0.06680137695758906,0.371,0.3691931249173642,gated,0.05,0.44141025641025644,0.05858974358974359,-1
0.0632455532033676,0.0,0.28007787760382447,0.18203745230864132,0.05740342193359703,0.18600000000000005,0.1820385331079862,gated,0.05,0.5585897435897436,0.05858974358974359,1
0.2,0.0,0.258478480407921,0.36818242870027673,0.06733421847127184,0.38,0.3681884268131662,gated,0.05,0.5585897435897436,0.05858974358974359,1
0.0632455532033676,0.0004354448031330671,0.27647393815209625,0.169309476836444,0.06051951669706609,0.168,0.16930963759507883,gated,0.05,0.438974358974359,0.06102564102564102,-1
0.2,0.0,0.24613537595393048,0.38735289820406493,0.057245000189473344,0.388,0.3873612756404873,gated,0.05,0.438974358974359,0.06102564102564102,-1
0.02,0.998237189965803,0.049837893487166496,0.2690757694416044,0.01231221244615089,0.0020000000000000018,0.26914031868089217,gated,0.05,0.561025641025641,0.06102564102564102,1
0.0632455532033676,0.000581975333242446,0.2871239804564389,0.16127218417298916,0.06256520738112903,0.17500000000000004,0.16127449944801578,gated,0.05,0.561025641025641,0.06102564102564102,1
0.2,0.0,0.24828094793257532,0.3732639725831242,0.0646441822749655,0.394,0.3732681256648501,gated,0.05,0.561025641025641,0.06102564102564102,1
0.0632455532033676,0.0003101812043527774,0.29050185080119634,0.16087828129155793,0.06266715006078877,0.154,0.16087979066095676,gated,0.05,0.43653846153846154,0.06346153846153847,-1
0.2,0.0,0.25754579151578205,0.360779969982786,0.07127494902331274,0.379,0.36078248143947983,gated,0.05,0.43653846153846154,0.06346153846153847,-1
0.0632455532033676,0.001738762399234206,0.2825345456372796,0.1670554643838575,0.061086768508037334,0.15100000000000002,0.16705619570316158,gated,0.05,0.5634615384615385,0.06346153846153847,1
0.2,0.0,0.24490150949365416,0.3548346186581327,0.07446007019996899,0.367,0.35484281019904007,gated,0.05,0.5634615384615385,0.06346153846153847,1
0.0632455532033676,0.03808787126478608,0.27594846909111037,0.1485652126693196,0.06594024564690473,0.142,0.1485657312125485,gated,0.05,0.4341025641025641,0.06589743589743591,-1
0.2,0.0,0.2473098362370887,0.37432078405621605,0.06408621600814224,0.37,0.37432858923298323,gated,0.05,0.4341025641025641,0.06589743589743591,-1
0.0632455532033676,0.0012490197780072876,0.28650929793373686,0.12810062518479798,0.07180998412396657,0.14700000000000002,0.1281006969178442,gated,0.05,0.5658974358974359,0.06589743589743591,1
0.2,0.0,0.24334391611873593,0.37997364448001836,0.061110001568163846,0.388,0.37998560337505655,gated,0.05,0.5658974358974359,0.06589743589743591,1
0.02,0.904265051026777,0.028797944325661795,0.5111067821067464,-0.0005568834314360584,0.0,0.48897143054148223,gated,0.05,0.43166666666666664,0.06833333333333334,-1
0.0632455532033676,1.4191899889048898e-05,0.28492037112014634,0.12959087312380826,0.07136168007072742,0.17,0.12959205781307753,gated,0.05,0.43166666666666664,0.06833333333333334,-1
0.2,0.0,0.25167982071422784,0.34565779781639927,0.07941406677436477,0.369,0.3456700444209046,gated,0.05,0.43166666666666664,0.06833333333333334,-1
0.0632455532033676,0.002062324637880142,0.28457367597378874,0.13289475919546992,0.07038036080683308,0.129,0.13289511133309836,gated,0.05,0.5683333333333334,0.06833333333333334,1
0.2,0.0,0.24992040308931812,0.37405463045736326,0.06422669034997526,0.369,0.3740636584173137,gated,0.05,0.5683333333333334,0.06833333333333334,1
0.0632455532033676,0.007687416087517107,0.2781001739358362,0.13513569137933445,0.06972428896574932,0.134,0.1351361377106152,gated,0.05,0.4292307692307692,0.07076923076923078,-1
0.2,0.0,0.2462880847663391,0.3570424468984227,0.07327510136760348,0.361,0.3570543589403398,gated,0.05,0.4292307692307692,0.07076923076923078,-1
0.0632455532033676,0.04709847212357399,0.2847175940033766,0.13733131545433555,0.06908867823846107,0.128,0.13733177256725376,gated,0.05,0.5707692307692308,0.07076923076923078,1
0.2,0.0,0.25272315787596056,0.3634587982535268,0.06984574665570939,0.348,0.36346462979703525,gated,0.05,0.5707692307692308,0.07076923076923078,1
0.0632455532033676,0.08147513438139786,0.2781814097887523,0.1278966632138171,0.07187162216610203,0.121,0.12789767412576974,gated,0.05,0.4267948717948718,0.07320512820512821,-1
0.2,0.0,0.2476811792197569,0.3722131975488614,0.06519946074915338,0.373,0.37221861868591904,gated,0.05,0.4267948717948718,0.07320512820512821,-1
0.0632455532033676,0.24799077412122472,0.2843523178556304,0.12051282213711746,0.07415079741711696,0.10899999999999999,0.12051432554238097,gated,0.05,0.5732051282051283,0.07320512820512821,1
0.2,0.0,0.25902424038841354,0.34293755785216273,0.08089182882699986,0.34099999999999997,0.3429413656631334,gated,0.05,0.5732051282051283,0.07320512820512821,1
0.0632455532033676,0.01597638677855784,0.27951386581339144,0.12877990616147747,0.07160519309586923,0.119,0.12878135870145654,gated,0.05,0.42435897435897435,0.07564102564102565,-1
0.2,0.0,0.246036749394684,0.33222370216120956,0.08675622087457284,0.36,0.33221391488730184,gated,0.05,0.42435897435897435,0.07564102564102565,-1
0.0632455532033676,0.009496976920580269,0.27565659718807556,0.1242443745230807,0.07298713011685293,0.125,0.1242451536733253,gated,0.05,0.5756410256410256,0.07564102564102565,1
0.2,0.0,0.2528432215716526,0.35423338381308644,0.07478321198706835,0.31999999999999995,0.35424022667247806,gated,0.05,0.5756410256410256,0.07564102564102565,1
0.0632455532033676,0.023667990396499805,0.28839539406550146,0.10641259517876003,0.07879348707016548,0.124,0.10641278651382471,gated,0.05,0.4219230769230769,0.07807692307692309,-1
0.2,0.0,0.2548467688396918,0.3429996700976338,0.08085803753230103,0.344,0.343006696263061,gated,0.05,0.4219230769230769,0.07807692307692309,-1
